idPlayer,namePlayer,urlPlayerHeadshot
1628972,Troy Brown Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628972.png
1628973,Jalen Brunson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png
1629091,Elijah Bryant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629091.png
1628418,Thomas Bryant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png
1629783,Shaq Buchanan,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629783.png
203493,Reggie Bullock,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203493.png
203504,Trey Burke,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203504.png
202692,Alec Burks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png
1629126,Deonte Burton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629126.png
1630215,Jared Butler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630215.png
202710,Jimmy Butler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png
1631219,John Butler Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631219.png
203998,Bruno Caboclo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203998.png
1629719,Devontae Cacok,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629719.png
1631288,Jamal Cain,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631288.png
203484,Kentavious Caldwell-Pope,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png
1630267,Facundo Campazzo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630267.png
1628427,Vlatko Cancar,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628427.png
1629962,Devin Cannady,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629962.png
203991,Clint Capela,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203991.png
1630176,Vernon Carey Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630176.png
201960,DeMarre Carroll,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201960.png
1628975,Jevon Carter,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png
1713,Vince Carter,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1713.png
1628976,Wendell Carter Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png
203487,Michael Carter-Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203487.png
1627936,Alex Caruso,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627936.png
1626161,Willie Cauley-Stein,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626161.png
1629958,Ahmad Caver,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629958.png
1630577,Julian Champagnie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630577.png
1630551,Justin Champagnie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630551.png
1631113,Kennedy Chandler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631113.png
2199,Tyson Chandler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2199.png
201163,Wilson Chandler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201163.png
1629147,Joe Chealey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629147.png
1629597,Zylan Cheatham,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629597.png
1629185,Chris Chiozza,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629185.png
1627737,Marquese Chriss,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627737.png
1631108,Max Christie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631108.png
1630528,Josh Christopher,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630528.png
1629109,Gary Clark,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629109.png
1629634,Brandon Clarke,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629634.png
203903,Jordan Clarkson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203903.png
1629651,Nic Claxton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629651.png
1629598,Chris Clemons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629598.png
1628499,Antonius Cleveland,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628499.png
1629599,Amir Coffey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629599.png
1628381,John Collins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png
1628380,Zach Collins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png
201954,Darren Collison,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201954.png
201144,Mike Conley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png
1626192,Pat Connaughton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png
1626188,Quinn Cook,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626188.png
1629076,Tyler Cook,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629076.png
1641645,Xavier Cooks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641645.png
1630536,Sharife Cooper,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630536.png
1627822,Petr Cornelie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627822.png
202326,DeMarcus Cousins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202326.png
203496,Robert Covington,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
203459,Allen Crabbe,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203459.png
1628470,Torrey Craig,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628470.png
2037,Jamal Crawford,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2037.png
203109,Jae Crowder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png
1629633,Jarrett Culver,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629633.png
1629600,Jarron Cumberland,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629600.png
1630595,Cade Cunningham,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630595.png
203552,Seth Curry,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png
201939,Stephen Curry,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png
1630700,Dyson Daniels,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630700.png
203584,Troy Daniels,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203584.png
1630268,Nate Darling,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630268.png
203076,Anthony Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
202334,Ed Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202334.png
1631098,Johnny Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631098.png
1629056,Terence Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629056.png
1631120,JD Davison,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631120.png
1630620,Darius Days,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630620.png
1629602,Javin DeLaurier,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629602.png
201942,DeMar DeRozan,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png
1630466,Gabriel Deck,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630466.png
203473,Dewayne Dedmon,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203473.png
1626155,Sam Dekker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626155.png
203521,Matthew Dellavedova,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203521.png
1628978,Donte DiVincenzo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png
1631217,Moussa Diabate,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631217.png
1629603,Mamadi Diakite,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629603.png
1627767,Cheick Diallo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627767.png
1628977,Hamidou Diallo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628977.png
203476,Gorgui Dieng,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203476.png
1631172,Ousmane Dieng,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631172.png
203915,Spencer Dinwiddie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203915.png
1629029,Luka Doncic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png
1628416,Tyler Dorsey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628416.png
1629652,Luguentz Dort,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629652.png
1630245,Ayo Dosunmu,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630245.png
1628422,Damyean Dotson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png
1629653,Devon Dotson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629653.png
1629635,Sekou Doumbouya,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629635.png
1630288,Jeff Dowtin Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630288.png
1628408,PJ Dozier,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628408.png
201609,Goran Dragic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png
203083,Andre Drummond,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
1630537,Chris Duarte,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630537.png
201162,Jared Dudley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201162.png
1630561,David Duke Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630561.png
1627739,Kris Dunn,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627739.png
201142,Kevin Durant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png
1631105,Jalen Duren,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631105.png
1631106,Tari Eason,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631106.png
1630693,Jaime Echenique,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630693.png
1630162,Anthony Edwards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630162.png
1629035,Carsen Edwards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629035.png
1630556,Kessler Edwards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png
1630306,Rob Edwards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630306.png
1629604,CJ Elleby,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629604.png
1627740,Henry Ellenson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627740.png
201961,Wayne Ellington,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201961.png
1631165,Keon Ellis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631165.png
203954,Joel Embiid,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png
203516,James Ennis III,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203516.png
1629234,Drew Eubanks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629234.png
1628980,Jacob Evans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628980.png
203957,Dante Exum,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203957.png
1629605,Tacko Fall,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629605.png
202324,Derrick Favors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202324.png
1626245,Cristiano Felicio,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626245.png
1628390,Terrance Ferguson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628390.png
1628981,Bruno Fernando,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628981.png
1627812,Yogi Ferrell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627812.png
1627827,Dorian Finney-Smith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627827.png
1630238,Malik Fitts,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630238.png
1630201,Malachi Flynn,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630201.png
1631323,Simone Fontecchio,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631323.png
1627854,Bryn Forbes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png
1630758,Aleem Ford,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630758.png
1630235,Trent Forrest,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630235.png
